player_id,country,group,full_name,espn_name,squad_number,position,date_of_birth,age,height,weight,club,league,in_top_league,caps,international_goals,market_value_eur,market_value_fmt,tm_player_id,sofa_player_id,sofa_club,sofa_league,club_conflict,confidence,data_sources
ivory-coast_7,Ivory Coast,E,Odilon Kossounou,,7,DF,2001-01-04,25,"6' 3""",183 lbs,Atalanta,Serie A,True,35,0,15000000,€15m,644771,973437,Atalanta,Serie A,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_8,Ivory Coast,E,Franck Kessié(captain),Franck Kessié,8,MF,1996-12-19,29,"6' 0""",196 lbs,Al-Ahli,Saudi Pro League,True,103,15,,,,,,,False,50,wikipedia
ivory-coast_9,Ivory Coast,E,Ange-Yoan Bonny,,9,FW,2003-10-25,22,"6' 2""",183 lbs,Inter Milan,Serie A,True,1,0,35000000,€35m,827734,1086223,Inter,Serie A,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_10,Ivory Coast,E,Simon Adingra,,10,FW,2002-01-01,24,"5' 9""",150 lbs,Monaco,Ligue 1,True,29,5,22000000,€22m,658536,1110842,AS Monaco,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_11,Ivory Coast,E,Yan Diomande,,11,FW,2006-11-14,19,"5' 11""",168 lbs,RB Leipzig,Bundesliga,True,10,3,90000000,€90m,1390649,2087085,RB Leipzig,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_12,Ivory Coast,E,Elye Wahi,,12,FW,2003-01-02,23,"6' 0""",161 lbs,Nice,Ligue 1,True,2,0,18000000,€18m,659542,979315,Nice,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_13,Ivory Coast,E,Christopher Opéri,Christopher Operi,13,DF,1997-04-29,29,"6' 0""",174 lbs,İstanbul Başakşehir,,False,12,0,4000000,€4m,469976,858977,Başakşehir FK,Trendyol Süper Lig,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_14,Ivory Coast,E,Oumar Diakité,,14,FW,2003-12-20,22,"6' 1""",170 lbs,Cercle Brugge,,False,29,6,5000000,€5m,847279,1188191,Cercle Brugge,Pro League,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_15,Ivory Coast,E,Amad Diallo,Amad,15,FW,2002-07-11,23,"5' 8""",159 lbs,Manchester United,Premier League,True,19,6,45000000,€45m,536835,971037,Manchester United,Premier League,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_16,Ivory Coast,E,Mohamed Koné,,16,GK,2002-03-07,24,"6' 1""",172 lbs,Charleroi,,False,0,0,2000000,€2m,911985,1131009,RC Sporting Charleroi,Pro League,False,95,wikipedia;transfermarkt;sofascore
ivory-coast_17,Ivory Coast,E,Guéla Doué,Guela Doué,17,DF,2002-10-17,23,"6' 2""",192 lbs,Strasbourg,Ligue 1,True,20,3,20000000,€20m,711980,1002033,RC Strasbourg,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_18,Ivory Coast,E,Ibrahim Sangaré,,18,MF,1997-12-02,28,"6' 3""",170 lbs,Nottingham Forest,Premier League,True,58,12,20000000,€20m,375885,843754,Nottingham Forest,Championship,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_19,Ivory Coast,E,Nicolas Pépé,,19,FW,1995-05-29,31,"6' 0""",163 lbs,Villarreal,La Liga,True,55,12,6000000,€6m,343052,593526,Villarreal,LaLiga,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_20,Ivory Coast,E,Emmanuel Agbadou,,20,DF,1997-06-17,28,"6' 4""",185 lbs,Beşiktaş,,False,20,2,16000000,€16m,683895,1013842,Beşiktaş JK,Trendyol Süper Lig,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_21,Ivory Coast,E,Evan Ndicka,,21,DF,1999-08-20,26,"6' 4""",185 lbs,Roma,Serie A,True,28,0,35000000,€35m,371149,848287,AS Roma,Serie A,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_22,Ivory Coast,E,Evann Guessand,,22,FW,2001-07-01,24,"6' 2""",181 lbs,Crystal Palace,Premier League,True,21,4,25000000,€25m,500689,930245,Crystal Palace,Premier League,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_23,Ivory Coast,E,Alban Lafont,,23,GK,1999-01-23,27,"6' 5""",185 lbs,Panathinaikos,,False,4,0,3000000,€3m,357117,826201,Panathinaikos FC,Greek Football Cup,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_24,Ivory Coast,E,Bazoumana Touré,,24,FW,2006-03-02,20,"5' 10""",152 lbs,TSG Hoffenheim,Bundesliga,True,6,2,40000000,€40m,1067904,1568123,TSG Hoffenheim,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_25,Ivory Coast,E,Parfait Guiagon,,25,MF,2001-02-22,25,"5' 7""",152 lbs,Charleroi,,False,5,0,5000000,€5m,624913,1030459,RC Sporting Charleroi,Pro League,False,100,wikipedia;transfermarkt;sofascore
ivory-coast_26,Ivory Coast,E,Christ Inao Oulaï,,26,MF,2006-04-06,20,"5' 8""",150 lbs,Trabzonspor,,False,9,0,23000000,€23m,1279526,1888002,Trabzonspor,Trendyol Süper Lig,False,100,wikipedia;transfermarkt;sofascore
japan_1,Japan,F,Zion Suzuki,,1,GK,2002-08-21,23,"6' 3""",218 lbs,Parma,Serie A,True,24,0,20000000,€20m,432298,905351,Parma,Serie B,False,100,wikipedia;transfermarkt;sofascore
japan_2,Japan,F,Yukinari Sugawara,,2,DF,2000-06-28,25,"5' 10""",157 lbs,Werder Bremen,Bundesliga,True,21,2,5500000,€5.5m,405385,905347,SV Werder Bremen,2. Bundesliga,False,100,wikipedia;transfermarkt;sofascore
japan_3,Japan,F,Shōgo Taniguchi,Shogo Taniguchi,3,DF,1991-07-15,34,"6' 1""",163 lbs,Sint-Truiden,,False,38,1,750000,€750k,307870,386958,Sint-Truidense VV,Pro League,False,100,wikipedia;transfermarkt;sofascore
japan_4,Japan,F,Kō Itakura,Kou Itakura,4,DF,1997-01-27,29,"6' 2""",174 lbs,Ajax,,False,40,2,8000000,€8m,355816,790989,AFC Ajax,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
japan_5,Japan,F,Yūto Nagatomo,Yuto Nagatomo,5,DF,1986-09-12,39,"5' 7""",150 lbs,FC Tokyo,,False,145,4,100000,€100k,79522,34639,FC Tokyo,J1 League,False,100,wikipedia;transfermarkt;sofascore
japan_6,Japan,F,Wataru Endo(captain),Wataru Endo,6,MF,1993-02-09,33,"5' 10""",170 lbs,Liverpool,Premier League,True,73,4,,,,,,,False,50,wikipedia
japan_7,Japan,F,Ao Tanaka,,7,MF,1998-09-10,27,"5' 11""",163 lbs,Leeds United,,True,38,8,13000000,€13m,489359,871886,Leeds United,Premier League,False,100,wikipedia;transfermarkt;sofascore
japan_8,Japan,F,Takefusa Kubo,,8,FW,2001-06-04,25,"5' 8""",148 lbs,Real Sociedad,La Liga,True,49,7,20000000,€20m,405398,880218,Real Sociedad,LaLiga,False,100,wikipedia;transfermarkt;sofascore
japan_9,Japan,F,Keisuke Gotō,Keisuke Goto,9,FW,2005-06-03,21,"6' 3""",152 lbs,Sint-Truiden,,False,4,0,10000000,€10m,916623,1391315,Sint-Truidense VV,Pro League,False,100,wikipedia;transfermarkt;sofascore
japan_10,Japan,F,Ritsu Dōan,Ritsu Doan,10,MF,1998-06-16,27,"5' 8""",152 lbs,Eintracht Frankfurt,Bundesliga,True,65,11,17000000,€17m,358504,790965,Eintracht Frankfurt,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
japan_11,Japan,F,Daizen Maeda,,11,FW,1997-10-20,28,"5' 8""",148 lbs,Celtic,,False,27,4,13000000,€13m,420931,832420,Celtic,Scottish Premiership,False,100,wikipedia;transfermarkt;sofascore
japan_12,Japan,F,Keisuke Ōsako,Keisuke Osako,12,GK,1999-07-28,26,"6' 2""",192 lbs,Sanfrecce Hiroshima,,False,11,0,2000000,€2m,415521,,,,False,75,wikipedia;transfermarkt
japan_13,Japan,F,Keito Nakamura,,13,FW,2000-07-28,25,"5' 11""",161 lbs,Reims,Ligue 1,True,25,10,10000000,€10m,405397,905352,Stade de Reims,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
japan_14,Japan,F,Junya Itō,Junya Ito,14,FW,1993-03-09,33,"5' 10""",150 lbs,Genk,,False,69,15,3000000,€3m,348791,783278,KRC Genk,Pro League,False,100,wikipedia;transfermarkt;sofascore
japan_15,Japan,F,Daichi Kamada,,15,MF,1996-08-05,29,"5' 11""",159 lbs,Crystal Palace,Premier League,True,49,12,10000000,€10m,356141,794338,Crystal Palace,Premier League,False,100,wikipedia;transfermarkt;sofascore
japan_16,Japan,F,Tsuyoshi Watanabe,,16,DF,1997-02-05,29,"6' 0""",168 lbs,Feyenoord,,False,11,0,10000000,€10m,598791,942213,Feyenoord,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
japan_17,Japan,F,Yuito Suzuki,,17,MF,2001-10-25,24,"5' 9""",157 lbs,SC Freiburg,Bundesliga,True,6,0,24000000,€24m,668606,1020422,SC Freiburg,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
japan_18,Japan,F,Ayase Ueda,,18,FW,1998-08-28,27,"6' 0""",168 lbs,Feyenoord,,False,39,16,17000000,€17m,589128,985823,Feyenoord,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
japan_19,Japan,F,Kōki Ogawa,Koki Ogawa,19,FW,1997-08-08,28,"6' 1""",172 lbs,NEC,,False,15,11,2000000,€2m,351567,831860,NEC Nijmegen,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
japan_20,Japan,F,Ayumu Seko,,20,DF,2000-06-07,26,"6' 1""",179 lbs,Le Havre,Ligue 1,False,14,0,5000000,€5m,405389,873221,Le Havre,Ligue 2,False,100,wikipedia;transfermarkt;sofascore
japan_21,Japan,F,Hiroki Itō,Hiroki Ito,21,DF,1999-05-12,27,"6' 2""",183 lbs,Bayern Munich,Bundesliga,True,24,1,18000000,€18m,353892,873106,FC Bayern München,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
japan_22,Japan,F,Takehiro Tomiyasu,,22,DF,1998-11-05,27,"6' 2""",183 lbs,Ajax,,False,43,1,5000000,€5m,331560,804434,AFC Ajax,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
japan_23,Japan,F,Tomoki Hayakawa,,23,GK,1999-03-03,27,"6' 2""",179 lbs,Kashima Antlers,,False,4,0,2000000,€2m,683271,1100230,Kashima Antlers,J1 League,False,100,wikipedia;transfermarkt;sofascore
japan_24,Japan,F,Kaishū Sano,Kaishu Sano,24,MF,2000-12-30,25,"5' 9""",148 lbs,Mainz 05,,True,13,0,40000000,€40m,643574,1028307,1. FSV Mainz 05,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
japan_25,Japan,F,Junnosuke Suzuki,,25,DF,2003-07-12,22,"5' 11""",157 lbs,Copenhagen,,False,6,0,3500000,€3.5m,848856,1171902,FC København,Danish Superliga,False,100,wikipedia;transfermarkt;sofascore
japan_26,Japan,F,Kento Shiogai,,26,FW,2005-03-26,21,"5' 11""",170 lbs,VfL Wolfsburg,Bundesliga,True,2,0,8000000,€8m,1144627,1499696,VfL Wolfsburg,Bundesliga,False,100,wikipedia;transfermarkt;sofascore
jordan_1,Jordan,J,Yazeed Abulaila,,1,GK,1993-01-08,33,"6' 2""",192 lbs,Al-Hussein,,False,76,0,300000,€300k,261850,,,,False,75,wikipedia;transfermarkt
jordan_2,Jordan,J,Mohammad Abu Hashish,Mohammad Abu Hasheesh,2,DF,1995-05-09,31,"5' 10""",161 lbs,Al-Karma,,False,56,1,,,,,,,False,50,wikipedia
jordan_3,Jordan,J,Abdallah Nasib,,3,DF,1994-02-25,32,"6' 0""",172 lbs,Al-Zawraa,,False,65,3,400000,€400k,882197,1114497,Al-Zawraa,AFC Champions League Elite,False,100,wikipedia;transfermarkt;sofascore
jordan_4,Jordan,J,Husam Abu Dahab,,4,DF,2000-05-13,26,"6' 1""",179 lbs,Al-Faisaly,,False,18,0,350000,€350k,895291,1122369,Al Faisaly SC,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_5,Jordan,J,Yazan Al-Arab,,5,DF,1996-01-31,30,"6' 1""",192 lbs,FC Seoul,,False,80,3,1000000,€1m,539961,888906,FC Seoul,K League 1,False,100,wikipedia;transfermarkt;sofascore
jordan_6,Jordan,J,Amer Jamous,,6,MF,2002-07-03,23,"5' 10""",168 lbs,Al-Zawraa,,False,19,1,500000,€500k,744040,1019495,Al-Zawraa,AFC Champions League Elite,False,100,wikipedia;transfermarkt;sofascore
jordan_7,Jordan,J,Mohammad Abu Zrayq,Mohammed Abu Zraiq,7,FW,1997-12-30,28,,,Raja Casablanca,,False,41,5,,,,986341,Raja Club Athletic,Botola Pro,False,75,wikipedia;sofascore
jordan_8,Jordan,J,Noor Al-Rawabdeh,,8,MF,1997-02-24,29,"6' 0""",163 lbs,Selangor,,False,68,3,500000,€500k,561485,,,,False,75,wikipedia;transfermarkt
jordan_9,Jordan,J,Ali Olwan,,9,FW,2000-03-26,26,"6' 0""",179 lbs,Al-Sailiya,,False,66,29,800000,€800k,664057,980728,Al-Sailiya,Stars League,False,100,wikipedia;transfermarkt;sofascore
jordan_10,Jordan,J,Musa Al-Taamari,Mousa Al-Tamari,10,FW,1997-06-10,29,,,Rennes,Ligue 1,True,92,24,,,,,,,False,50,wikipedia
jordan_11,Jordan,J,Odeh Al-Fakhouri,Odeh Fakhoury,11,FW,2005-11-22,20,,,Al-Wehdat,,False,10,1,250000,€250k,658805,974747,Al-Wehdat,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_12,Jordan,J,Nour Bani Attiah,Nour Bani Ateyah,12,GK,1993-01-25,33,"5' 10""",168 lbs,Al-Faisaly,,False,5,0,,,,,,,False,50,wikipedia
jordan_13,Jordan,J,Mahmoud Al-Mardi,,13,FW,1993-10-06,32,"5' 8""",159 lbs,Al-Hussein,,False,89,9,350000,€350k,401086,812557,Al-Hussein Irbid,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_14,Jordan,J,Rajaei Ayed,,14,MF,1993-07-25,32,"5' 9""",152 lbs,Al-Hussein,,False,72,0,325000,€325k,261842,786030,Al-Hussein Irbid,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_15,Jordan,J,Ibrahim Sadeh,,15,MF,2000-04-27,26,"5' 9""",152 lbs,Al-Karma,,False,57,3,,,,997817,Al Karma SC,Iraq Stars League,False,75,wikipedia;sofascore
jordan_16,Jordan,J,Mo Abualnadi,Mohammad Abualnadi,16,DF,2001-02-08,25,"6' 1""",174 lbs,Selangor,,False,18,0,350000,€350k,658052,1158813,Selangor FC,Malaysia Super League,False,100,wikipedia;transfermarkt;sofascore
jordan_17,Jordan,J,Salim Obaid,Saleem Obaid,17,DF,1992-01-17,34,"6' 2""",181 lbs,Al-Hussein,,False,11,0,100000,€100k,658807,980664,Al-Hussein Irbid,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_18,Jordan,J,Mohammad Taha,Mohammad Abughoush,18,DF,2005-07-13,20,"6' 0""",161 lbs,Al-Hussein,,False,2,0,300000,€300k,1252806,2048339,Al-Hussein Irbid,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_19,Jordan,J,Saed Al-Rosan,,19,DF,1997-02-01,29,"6' 1""",183 lbs,Al-Hussein,,False,21,2,,,,,,,False,50,wikipedia
jordan_20,Jordan,J,Mohannad Abu Taha,,20,DF,2003-02-02,23,"5' 8""",168 lbs,Al-Quwa Al-Jawiya,,False,29,1,550000,€550k,883111,1114775,Al-Quwa Al-Jawiya,AFC Champions League Elite,False,100,wikipedia;transfermarkt;sofascore
jordan_21,Jordan,J,Nizar Al-Rashdan,,21,MF,1999-03-23,27,"6' 0""",161 lbs,Qatar SC,,False,47,4,600000,€600k,734751,1014324,Qatar SC,Stars League,False,100,wikipedia;transfermarkt;sofascore
jordan_22,Jordan,J,Abdallah Al-Fakhouri,,22,GK,2000-01-22,26,"6' 3""",174 lbs,Al-Wehdat,,False,11,0,250000,€250k,658805,974747,Al-Wehdat,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
jordan_23,Jordan,J,Ihsan Haddad(captain),Ehsan Haddad,23,DF,1994-02-05,32,,,Al-Hussein,,False,92,2,,,,,,,False,50,wikipedia
jordan_24,Jordan,J,Ali Azaizeh,,24,FW,2004-04-13,22,"5' 10""",170 lbs,Al-Shabab,Saudi Pro League,True,4,0,325000,€325k,1059056,,,,False,75,wikipedia;transfermarkt
jordan_25,Jordan,J,Mohammad Al-Dawoud,Mohammad Al-Daoud,25,MF,1992-04-12,34,"6' 1""",179 lbs,Al-Wehdat,,False,13,1,150000,€150k,310801,,,,False,75,wikipedia;transfermarkt
jordan_26,Jordan,J,Anas Badawi,,26,DF,1997-09-13,28,"5' 9""",152 lbs,Al-Faisaly,,False,1,0,200000,€200k,1378902,2239188,Al Faisaly SC,Jordan Pro League,False,100,wikipedia;transfermarkt;sofascore
mexico_1,Mexico,A,Raúl Rangel,,1,GK,2000-02-25,26,"6' 3""",192 lbs,Guadalajara,,False,14,0,6500000,€6.5m,802855,990408,CD Guadalajara,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_2,Mexico,A,Jorge Sánchez,,2,DF,1997-12-10,28,"5' 9""",150 lbs,PAOK,,False,59,3,2000000,€2m,356044,832868,PAOK,Greek Football Cup,False,100,wikipedia;transfermarkt;sofascore
mexico_3,Mexico,A,César Montes,,3,DF,1997-02-24,29,"6' 5""",194 lbs,Lokomotiv Moscow,,False,67,4,7500000,€7.5m,387687,818406,Lokomotiv Moscow,Russian Premier League,False,100,wikipedia;transfermarkt;sofascore
mexico_4,Mexico,A,Edson Álvarez(captain),Edson Álvarez,4,MF,1997-10-24,28,"6' 3""",168 lbs,Fenerbahçe,,False,98,7,,,,,,,False,50,wikipedia
mexico_5,Mexico,A,Johan Vásquez,,5,DF,1998-10-22,27,"6' 0""",172 lbs,Genoa,Serie A,True,46,3,12000000,€12m,532937,889785,Genoa,Serie A,False,100,wikipedia;transfermarkt;sofascore
mexico_6,Mexico,A,Érik Lira,Erik Lira,6,MF,2000-05-08,26,"5' 8""",152 lbs,Cruz Azul,,False,25,0,12000000,€12m,602324,944068,Cruz Azul,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_7,Mexico,A,Luis Romo,,7,MF,1995-06-05,31,"6' 0""",172 lbs,Guadalajara,,False,63,4,3000000,€3m,532938,1172773,CD Guadalajara,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_8,Mexico,A,Álvaro Fidalgo,,8,MF,1997-04-09,29,"5' 9""",150 lbs,Real Betis,La Liga,True,4,0,6000000,€6m,261503,838629,Real Betis,LaLiga,False,100,wikipedia;transfermarkt;sofascore
mexico_9,Mexico,A,Raúl Jiménez,,9,FW,1991-05-05,35,"6' 2""",168 lbs,Fulham,Premier League,True,124,45,3000000,€3m,206040,192442,Fulham,Championship,False,100,wikipedia;transfermarkt;sofascore
mexico_10,Mexico,A,Alexis Vega,,10,FW,1997-11-25,28,"5' 9""",168 lbs,Toluca,,False,52,7,8000000,€8m,424689,815637,CD Toluca,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_11,Mexico,A,Santiago Giménez,Santiago Gimenez,11,FW,2001-04-18,25,"6' 1""",172 lbs,Milan,Serie A,True,47,6,18000000,€18m,552955,892141,AC Milan,Serie A,False,100,wikipedia;transfermarkt;sofascore
mexico_12,Mexico,A,Carlos Acevedo,,12,GK,1996-04-19,30,"6' 0""",161 lbs,Santos Laguna,,False,7,0,2800000,€2.8m,356042,840519,Santos Laguna,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_13,Mexico,A,Guillermo Ochoa,,13,GK,1985-07-13,40,"6' 3""",185 lbs,AEL Limassol,,False,152,0,250000,€250k,29559,15497,AEL Limassol,Cyprus League by Stoiximan,False,100,wikipedia;transfermarkt;sofascore
mexico_14,Mexico,A,Armando González,,14,FW,2003-04-20,23,"5' 10""",148 lbs,Guadalajara,,False,7,1,15000000,€15m,837619,1595162,CD Guadalajara,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_15,Mexico,A,Israel Reyes,,15,DF,2000-05-23,26,"5' 10""",161 lbs,América,,False,34,2,6500000,€6.5m,687558,989236,Club América,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_16,Mexico,A,Julián Quiñones,,16,FW,1997-03-24,29,"5' 11""",172 lbs,Al-Qadsiah,Saudi Pro League,True,22,2,14000000,€14m,416090,843114,Al-Qadsiah,King's Cup,False,100,wikipedia;transfermarkt;sofascore
mexico_17,Mexico,A,Orbelín Pineda,,17,MF,1996-03-24,30,"5' 7""",141 lbs,AEK Athens,,False,92,12,7000000,€7m,334042,850404,AEK Athens,Greek Football Cup,False,100,wikipedia;transfermarkt;sofascore
mexico_18,Mexico,A,Obed Vargas,,18,MF,2005-08-05,20,"5' 9""",150 lbs,Atlético Madrid,La Liga,True,6,0,10000000,€10m,889435,1119345,Atlético Madrid,LaLiga,False,100,wikipedia;transfermarkt;sofascore
mexico_19,Mexico,A,Gilberto Mora,,19,MF,2008-10-14,17,"5' 6""",137 lbs,Tijuana,,False,8,0,10000000,€10m,1155723,1914576,Club Tijuana,"Liga MX, Apertura",False,100,wikipedia;transfermarkt;sofascore
mexico_20,Mexico,A,Mateo Chávez,,20,DF,2004-05-12,22,"5' 10""",161 lbs,AZ,,False,10,0,4000000,€4m,1066953,1638685,AZ Alkmaar,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
mexico_21,Mexico,A,César Huerta,,21,MF,2000-12-03,25,"5' 7""",132 lbs,Anderlecht,,False,26,3,3500000,€3.5m,540315,905257,RSC Anderlecht,Pro League,False,100,wikipedia;transfermarkt;sofascore
mexico_22,Mexico,A,Guillermo Martínez,,22,FW,1995-03-15,31,"6' 3""",201 lbs,Pumas,,False,12,3,1500000,€1.5m,347932,795282,Pumas UNAM,"Liga MX, Apertura",False,100,wikipedia;transfermarkt;sofascore
mexico_23,Mexico,A,Jesús Gallardo,,23,DF,1994-08-15,31,"5' 10""",172 lbs,Toluca,,False,121,3,2800000,€2.8m,344854,770253,CD Toluca,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_24,Mexico,A,Luis Chávez,,24,MF,1996-01-15,30,"5' 10""",161 lbs,Dynamo Moscow,,False,45,5,6000000,€6m,331059,757770,Dynamo Moscow,Russian Premier League,False,100,wikipedia;transfermarkt;sofascore
mexico_25,Mexico,A,Roberto Alvarado,,25,FW,1998-09-07,27,"5' 9""",152 lbs,Guadalajara,,False,67,5,7500000,€7.5m,353583,865500,CD Guadalajara,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
mexico_26,Mexico,A,Brian Gutiérrez,,26,MF,2003-06-17,22,"5' 10""",159 lbs,Guadalajara,,False,7,2,8000000,€8m,724443,1023088,CD Guadalajara,"Liga MX, Clausura",False,100,wikipedia;transfermarkt;sofascore
morocco_1,Morocco,C,Yassine Bounou,,1,GK,1991-04-05,35,"6' 4""",170 lbs,Al-Hilal,Saudi Pro League,True,90,0,3000000,€3m,207834,,,,False,75,wikipedia;transfermarkt
morocco_2,Morocco,C,Achraf Hakimi(captain),Achraf Hakimi,2,DF,1998-11-04,27,"5' 11""",172 lbs,Paris Saint-Germain,Ligue 1,True,96,11,,,,,,,False,50,wikipedia
morocco_3,Morocco,C,Noussair Mazraoui,,3,DF,1997-11-14,28,"6' 0""",172 lbs,Manchester United,Premier League,True,45,2,18000000,€18m,340456,847030,Manchester United,Premier League,False,100,wikipedia;transfermarkt;sofascore
morocco_4,Morocco,C,Sofyan Amrabat,,4,MF,1996-08-21,29,"6' 1""",185 lbs,Real Betis,La Liga,True,75,0,10000000,€10m,287579,359272,Real Betis,LaLiga,False,100,wikipedia;transfermarkt;sofascore
morocco_5,Morocco,C,Nayef Aguerd,,5,DF,1996-03-30,30,"6' 3""",174 lbs,Marseille,Ligue 1,True,64,2,15000000,€15m,361914,877102,Olympique de Marseille,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
morocco_6,Morocco,C,Ayyoub Bouaddi,,6,MF,2007-10-02,18,"6' 1""",163 lbs,Lille,Ligue 1,True,4,0,50000000,€50m,1097139,1564180,Lille,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
morocco_7,Morocco,C,Chemsdine Talbi,,7,FW,2005-05-09,21,"5' 9""",152 lbs,Sunderland,,False,5,0,25000000,€25m,743384,1142675,Sunderland,League One,False,100,wikipedia;transfermarkt;sofascore
morocco_8,Morocco,C,Azzedine Ounahi,,8,MF,2000-04-19,26,"6' 0""",141 lbs,Girona,La Liga,False,49,9,10000000,€10m,593482,991421,Girona FC,LaLiga 2,False,100,wikipedia;transfermarkt;sofascore
morocco_9,Morocco,C,Soufiane Rahimi,,9,FW,1996-06-02,30,"5' 11""",163 lbs,Al Ain,,False,37,12,6000000,€6m,598506,953995,Al-Ain,UAE Pro League,False,100,wikipedia;transfermarkt;sofascore
morocco_10,Morocco,C,Brahim Díaz,,10,MF,1999-08-03,26,"5' 7""",150 lbs,Real Madrid,La Liga,True,26,14,35000000,€35m,314678,835485,Real Madrid,LaLiga,False,100,wikipedia;transfermarkt;sofascore
morocco_11,Morocco,C,Ismael Saibari,,11,MF,2001-01-28,25,"6' 1""",179 lbs,PSV Eindhoven,,False,31,9,40000000,€40m,702869,1063767,PSV Eindhoven,VriendenLoterij Eredivisie,False,100,wikipedia;transfermarkt;sofascore
morocco_12,Morocco,C,Munir Mohamedi,Munir El Kajoui,12,GK,1989-05-10,37,,,RS Berkane,,False,53,0,,,,,,,False,50,wikipedia
morocco_13,Morocco,C,Zakaria El Ouahdi,,13,DF,2001-12-31,24,"5' 7""",150 lbs,Genk,,False,3,0,17000000,€17m,820474,1134470,KRC Genk,Pro League,False,100,wikipedia;transfermarkt;sofascore
morocco_14,Morocco,C,Issa Diop,,14,DF,1997-01-09,29,"6' 4""",192 lbs,Fulham,Premier League,True,4,0,8000000,€8m,272622,825719,Fulham,Championship,False,100,wikipedia;transfermarkt;sofascore
morocco_15,Morocco,C,Samir El Mourabet,,15,MF,2005-10-06,20,"6' 2""",159 lbs,Strasbourg,Ligue 1,True,4,0,22000000,€22m,1130514,1605921,RC Strasbourg,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
morocco_16,Morocco,C,Gessime Yassine,,16,FW,2005-11-22,20,"5' 8""",121 lbs,Strasbourg,Ligue 1,True,5,0,12000000,€12m,1151929,1638338,RC Strasbourg,Ligue 1,False,100,wikipedia;transfermarkt;sofascore
morocco_17,Morocco,C,Abde Ezzalzouli,,17,FW,2001-12-17,24,"5' 10""",161 lbs,Real Betis,La Liga,True,37,2,40000000,€40m,724520,1011375,Real Betis,LaLiga,False,100,wikipedia;transfermarkt;sofascore
morocco_18,Morocco,C,Chadi Riad,,18,DF,2003-06-17,22,"6' 1""",172 lbs,Crystal Palace,Premier League,True,6,1,15000000,€15m,689637,1064218,Crystal Palace,Premier League,False,100,wikipedia;transfermarkt;sofascore
morocco_19,Morocco,C,Youssef Belammari,,19,DF,1998-09-20,27,"5' 9""",152 lbs,Al Ahly,,False,19,0,1200000,€1.2m,518804,919484,Al Ahly FC,Egyptian Premier League,False,100,wikipedia;transfermarkt;sofascore
